DealerId,Domain,ClientName
34294,www.jennings-vw.com,Jennings Volkswagen
34337,www.chryslerdodgejeepramofclaremont.com,Chrysler Dodge Jeep Ram of Claremont
34339,friendlyhondaspringfieldstage.com,Friendly Honda Springfield
34349,www.leemotor.com,Lee Ford of Wilson
34360,www.kiabrunswick.com,Gateway Kia of North Brunswick
34365,my.hoseltonchevrolet.com,Hoselton Chevrolet
34369,serrahondaakronspecials.com,Serra Honda
34377,www.moonhonda.com,Moon Township Honda
34403,riverchevyspecials.com,Riverside Chevrolet
34428,www.morlandodgechryslerjeep.com,Morlan Chrysler Dodge Jeep Ram
34431,www.planetchryslerjeepdodge.net,Planet Chrysler Jeep Dodge RAM
34460,myfremontfordcody.com,Fremont Ford Cody
34465,Specials.jeffwylerhyundaioffairfield.com,Jeff Wyler Hyundai of Fairfield
34474,jackphelanchevyspecials.com,Jack Phelan Chevrolet
34510,myrickfordsales.com,Rick Ford Sales Inc
34601,www.mazdaofknoxville.com,Mazda of Knoxville
34653,mywoodyford.com,Woody Ford
34664,myzookmotorsford.com,Zook Motors Ford
34697,www.johnnyrobertsmotors.net,Johnny Roberts Motors
34716,www.appelford.com,Appel Ford Brenham
34722,specials.kellerfordhanford.com,Keller Ford
34751,www.fowlervw.com,Fowler Volkswagen of Norman
34751,fowlervwspecials.com,Fowler Volkswagen of Norman
34792,www.wichitafallsford.net,Wichita Falls Ford
34823,www.suburbancdjrannarboroffers.com,Suburban Chrysler Dodge Jeep Ram FIAT of Ann Arbor
34861,www.sesivolvocars.com,Sesi Volvo Cars
34875,www.hardincountyhonda.com,Hardin County Honda
34907,www.kiaofcarson.com,Kia of Carson
34916,www.claremonttoyota.com,Claremont Toyota
34943,www.feldmannimports.com,Feldmann Imports Mercedes-Benz
34944,www.missionfordofdearborn.com,Mission Ford of Dearborn
34954,www.hanselford.com,Hansel Ford
34962,www.mydahlford.com,Dahl Ford of Davenport
34972,www.hanselhonda.com,Hansel Honda
34990,karlchevroletspecials.com,Karl Chevrolet Ankeny
34992,www.morriesmazda.com,Morrie's Minnetonka Mazda
35011,edmartinbuickgmcspecials.com,Ed Martin Buick GMC Carmel
35063,subaruofpuyallupspecials.com,Subaru of Puyallup
35077,kipochevroletspecials.com,KIPO Chevrolet
35117,capitolcityhondaspecials.com,Capitol City Honda
35126,lithiachryslerrenospecials.com,Lithia Chrysler Jeep of Reno
35127,www.claycooleyvwrichardson.com,Clay Cooley Volkswagen of Richardson
35138,www.butmanford.com,Gene Butman Ford
35151,specials.lexusoftucsonautomall.com,Lexus of Tucson Automall
35165,www.acurabymcgrath.com,McGrath Acura of Westmont
35174,www.dublinhonda.com,Dublin Honda
35182,suntrupbuickgmcspecials.com,Suntrup Buick GMC
35187,www.lehmanvolvocarsyork.com,Lehman Volvo Cars of York
35187,lehmanvolvocarsyorkstage.com,Lehman Volvo Cars of York
35210,mygroup1fordofshreveport.com,Group 1 Ford of Shreveport
35215,darcyautosspecials.com,D'arcy Chevrolet
35234,www.carouselnissan.com,Carousel Nissan
35236,www.gemmazda.com,Gem Mazda of Tallahassee
35255,www.coralspringsnissan.com,Coral Springs Nissan
35256,www.coralspringshonda.com,Coral Springs Honda
35302,newboldbmwhu.com,Newbold BMW
35316,www.toyotaofpuyallup.com,Toyota of Puyallup
35355,my.mbofrichmond.com,Mercedes-Benz of Richmond
35356,my.mbofmidlothian.com,Mercedes-Benz of Midlothian
35380,www.hanselfordofnapa.com,Hansel Ford of Napa
35409,www.nissanofclovis.com,Nissan of Clovis
35421,mazdaofwestridgespecials.com,Mazda of West Ridge
35424,darlingsautomallspecials.com,Darling's Auto Mall - CDJR
35457,waynesvillechryslerdodgejeepramstage.com,AutoStar Chrysler Dodge Jeep Ram Fiat of Waynesville
35467,www.dougsmazda.com,Doug's Lynnwood Mazda
35474,www.bmwofdavenport.com,Kimberly BMW of Davenport
35489,www.vanbortelford.net,Van Bortel Ford
35505,www.mcdonaldchryslerofclare.com,McDonald Chrysler Dodge Jeep Ram
35559,myhaciendafordalice.com,Hacienda Ford of Alice
35574,hondaburlington.com,Honda of Burlington
35593,www.audubonchryslercenter.net,Audubon Chrysler Dodge Jeep RAM
35638,www.timshortford.com,Tim Short Ford of Morehead
35727,bloomingtonchryslerjeepspecials.net,Bloomington Chrysler Jeep Dodge Ram
35732,www.oxendalekia.com,Oxendale Kia
35739,www.metrofordofmadison.com,Metro Ford of Madison
35747,my.stonechevybuickgmc.com,Stone Chevrolet Buick GMC
35750,www.paducahford.com,Paducah Ford
35835,www.langdalekia.com,Langdale Kia of Valdosta
35870,www.girardnissan.com,Girard Nissan
35922,romeocarsspecials.com,Romeo Chevrolet Buick GMC
35959,www.myfresnomitsubishi.com,Fresno Mitsubishi
35961,www.rugessubaru.com,Ruge's Subaru
35971,chryslerjeepterrehautespecials.com,Terre Haute Chrysler Dodge Jeep Ram
36050,www.bentleypittsburgh.com,Bentley Pittsburgh
36062,interstatenissan.com,Interstate Nissan
36069,www.hondaoftheavenuesoffers.com,Honda of the Avenues
36077,www.lithiasubarufresno.com,Lithia Subaru of Fresno
36105,cogginhondastaugustinespecials.com,Coggin Honda St. Augustine
36135,www.taylorchryslerrolla.com,Taylor Chrysler Dodge Jeep Ram of Rolla
36164,www.brucewalterskia.com,Bruce Walters Kia
36214,timmoranfordstage.com,Tim Moran Ford
36220,jaybuickgmcspecials.com,Jay Buick GMC
36246,timdahlemurray.com,Tim Dahle Nissan Murray
36271,www.frittsford.com,Fritts Ford
36280,www.tetontoyota.com,Teton Toyota
36300,garysmithhonda.com,Gary Smith Honda
36318,www.centralavenissanoffers.com,Central Avenue Nissan
36318,www.centralavenuenissanoffers.com,Central Avenue Nissan
36320,magbmwup.com,MAG BMW of Dublin
36323,www.southbaybmw.com,South Bay BMW
36330,BushAutoSpecials.com,Bush Chevrolet GMC
36342,www.devoesubaruofnaples.com,Subaru of Naples
36369,alphornfordstage.net,Alphorn Ford
36391,my.edmartinchevrolet.com,Ed Martin Chevrolet Anderson
36414,www.morriesbuffaloford.com,Morrie's Buffalo Ford
36418,www.juettnermotors.net,Juettner Chrysler Dodge Jeep Ram
36422,www.steettoyotajohnstownstage.com,Steet Toyota of Johnstown
36429,www.montrosewestsideautocampus.com,Montrose Westside Auto Campus
36443,www.castlecdjrnaperville.com,Castle Chrysler Dodge Jeep Ram Naperville
36459,mymarkmoatsford.com,Mark Moats Ford
36497,markporterashlandspecials.com,Mark Porter Chevrolet Buick GMC
36518,www.desotoford.net,Desoto Ford
36538,marksweeneyautospecials.com,Mark Sweeney Buick GMC
36553,www.frankletabuickgmcfd.com,Frank Leta Buick GMC
36596,www.toyotaofriverside.com,Toyota of Riverside
36699,myfremontfordriverton.com,Fremont Ford Riverton
36708,www.hileyvw.com,Hiley Volkswagen of Arlington
36709,www.smarthondadesmoines.com,Smart Honda Des Moines
36725,www.scrantondodgechryslerjeep.net,Scranton Dodge Chrysler Jeep RAM
36741,genesisoflouisvillespecials.com,Genesis of Louisville
36744,cochrannissanboardmanspecials.com,#1 Cochran Nissan Boardman
36868,keyacuraofrenostage.com,Key Acura of Reno
36881,www.paulmillertoyota.com,Paul Miller Toyota
36939,www.greenford.com,Green Ford
36942,www.lafontainehonda.com,LaFontaine Honda Dearborn
36943,www.lafontainetoyota.com,LaFontaine Toyota Dearborn
36948,lindsaylexusofalexandriaoffers.com,Lindsay Lexus of Alexandria
36971,www.ashlandchrysler.net,Ashland Chrysler Dodge Jeep Ram
36981,www.muller-honda.com,Muller Honda Highland Park
36986,www.acuraofseattlespecials.com,Acura of Seattle
36995,www.rohrichmazdapgh.com,Rohrich Mazda
37013,www.toyotaonedens.com,Toyota on Edens
37033,mymikewillisford.com,Mike Willis Ford
37037,www.bobsmithtoyota.com,Bob Smith Toyota
37048,suttlemotorsspecials.com,Suttle Buick GMC
37065,mywebermotorford.com,Weber Motor Company
37086,www.mcclurehonda.com,Mick McClure Honda
37105,my.homerskeltonhyundai.com,Homer Skelton Hyundai
37150,mybradleyford.com,Bradley Ford of Lake Havasu City
37155,www.hutchford.com,Hutch Ford
37180,www.findlaynissanhenderson.com,Findlay Nissan Henderson
37195,tustinlexusspecials.com,Tustin Lexus
37230,thelenkiastage.com,Thelen Kia
37232,www.friendlyacuraofmiddletown.com,Friendly Acura of Middletown
37234,finninfordspecials.com,Finnin Ford
37235,finninkia.com,Finnin Kia
37308,woodmennissanspecials.com,Woodmen Nissan
37319,joemachenscapitalcityspecials.com,Joe Machens Capital City Ford
37345,www.gurleyleepnissan.com,Gurley Leep Nissan
37358,www.bountifulmazda.com,Bountiful Mazda
37391,www.cochrannissanwest.com,#1 Cochran Nissan West Hills
37392,www.cochrannissanmonroeville.com,#1 Cochran Nissan Monroeville
37398,www.jayhonda.com,Jay Honda
37403,www.melbournevw.com,Prestige Volkswagen of Melbourne
37407,performancekingshondaspecials.com,Performance Kings Honda
37423,vwofoakland.com,Volkswagen of Oakland
37438,www.pricehonda.com,Price Honda
37445,www.mikepattonchryslerdodgejeep.com,Mike Patton Chrysler Dodge Jeep Ram
37450,subaruofkeenestage.com,Subaru of Keene
37460,www.pricetoyota.com,Price Toyota
37461,www.glakeshonda.com,Great Lakes Honda
37474,www.kiacountryofsavannah.com,Kia Country of Savannah
37543,NorthCountryFordOffers.com,North Country Ford
37544,www.hondalancaster.com,Lancaster Honda
37550,www.tenvoordeford.com,Tenvoorde Ford Inc
37552,www.montrosefordakron.com,Montrose Ford
37568,jonesbuickgmccasagrandeoffers.net,Jones Buick GMC Casa Grande
37581,webbchevroletoaklawnspecials.com,Webb Chevy Oak Lawn
37591,corwinbuickgmcspecials.com,Corwin Buick GMC Reno
37593,freedomkia.net,Freedom Kia
37627,bmwofbridgeportstage.com,BMW of Bridgeport
37646,www.cardinalewayacura.com,CardinaleWay Acura Las Vegas
37653,www.volvocarscarlsbad.com,Volvo Cars Carlsbad
37678,www.hondawindward.com,Honda Windward
37714,myapplefordva.com,Apple Ford of Lynchburg
37727,waltmasseycdjrjacksonstage.com,Walt Massey Chrysler Dodge Jeep Ram Jackson
37741,www.liatoyotaofrockland.com,Lia Toyota of Rockland
37782,www.audidtlaoffers.com,Audi Downtown LA
37810,toyotaofdelriostage.com,Toyota of Del Rio
37817,greggyoungfordstage.com,Gregg Young Ford of Newton
37840,www.dthondachicago.com,Honda of Downtown Chicago
37847,mygraydanielsford.com,Gray-Daniels Ford
37929,www.toyotawc.com,Toyota Walnut Creek
37947,www.wilsonvillehonda.com,Parker Johnstone's Wilsonville Honda
37951,kayserchryslercenterstage.com,Kayser Chrysler Center of Sauk City
37992,www.prestonfordsuperstore.com,Preston Ford
38036,www.nalleyinfinitiatlanta.com,Nalley INFINITI of Atlanta
38053,www.leessummitsubaru.com,Lee's Summit Subaru
38054,www.gordieboucherlincoln.net,Gordie Boucher Lincoln of West Allis
38064,www.westonnissanoffers.com,Weston Nissan
38065,sunnykinghonda.com,Sunny King Honda
38097,www.silkovwofeaston.com,Silko Volkswagen of Easton
38098,mypaulclarkfordofyulee.com,Paul Clark Ford
38111,my.stonechevyporterville.com,Merle Stone Chevrolet
38127,www.classickiacarrollton.com,Classic KIA of Carrollton
38170,www.elcajonford.com,El Cajon Ford
38172,www.subaruofportrichey.com,Subaru of Port Richey
38184,www.paulmillerhonda.com,Paul Miller Honda of West Caldwell
38202,www.nissanofmelbourne.com,Nissan of Melbourne
38212,myriserlincoln.com,Riser Lincoln
38244,buycourtesy.com,Courtesy Automotive Team
38247,www.weircanyonacura.com,Weir Canyon Acura
38250,www.thayerford.net,Thayer Ford
38252,www.tunkhannockfordpa.com,Tunkhannock Ford
38262,specials.lexusoftucsonspeedway.com,Lexus of Tucson Speedway
38273,www.ziemsfordcorners.com,Ziems Ford Corners
38277,www.bmwdarien.com,BMW of Darien
38294,www.whiteplainshonda.com,White Plains Honda
38328,www.antiochchryslerdodgejeep.net,Antioch Chrysler Dodge Jeep RAM
38342,www.duluthdodgeminnesota.com,Duluth Dodge Inc
38359,montereyaudistage.com,Audi Monterey Peninsula
38398,burnsbuickgmcspecials.com,Burns Buick GMC
38403,midhudsonsubaruspecials.com,Mid-Hudson Subaru
38407,MaritimeChevySpecials.com,Maritime Chevrolet
38411,www.igburtonbmw.com,I.G. Burton BMW
38424,mylincolnofwayne.com,Lincoln of Wayne
38439,mylhmlakewoodford.com,Larry H. Miller Ford Lakewood
38477,tacomadodgespecials.com,Tacoma Dodge Chrysler Jeep Ram
38505,davidsongmwatertown.com,Davidson Chevrolet Buick GMC
38524,www.prestonchryslerdodgejeepram.com,Preston Chrysler Dodge Jeep and Ram
38542,www.rchillmitsubishispecials.com,RC Hill Mitsubishi
38591,mywilliejohnsonford.com,Willie Johnson Ford
38607,www.lafontainehyundailivonia.com,LaFontaine Hyundai Livonia
38627,platinumcdrjtexasspecials.com,Platinum Chrysler Dodge Jeep Ram
38686,www.nissanofhendersonville.com,Nissan of Hendersonville
38797,raydennisonchevyspecials.com,Ray Dennison Chevrolet
38814,mycentralmaineford.com,Central Maine Ford
38821,huffineschevyplanospecials.com,Huffines Chevrolet Plano
38822,www.jackingramvolkswagen.com,Jack Ingram Volkswagen of Montgomery
38823,scsnissanspecials.com,South Colorado Springs Nissan
38863,www.michaeljordannissan.com,Michael Jordan Nissan
38962,winnerchevspecials.com,Winner Chevrolet
38979,www.hubleracura.com,Hubler Acura
38985,kenganleykianewportricheyspecials.com,Ken Ganley Kia New Port Richey
39003,myapplefordofdanville.com,Apple Ford of Danville
39032,www.danielschevybgmcoffers.com,Daniels Chevrolet Buick GMC
39033,sterlingacuraspecials.com,Sterling Acura of Austin
39034,devoecadillacspecials.com,DeVoe Cadillac
39068,coastalchevysbspecials.com,Coastal Chevrolet Santa Barbara
39081,castlechevynorthspecials.com,Castle Chevrolet North
39106,www.vwofchicagoland.com,The Autobarn Volkswagen of Countryside
39132,www.driveavw.com,Volkswagen of North Attleboro
39141,www.daytonakia.com,Daytona Kia
39165,mypugmirelincolnofmarietta.com,Pugmire Lincoln of Marietta
39179,www.nemerchryslerjeepdodgeramofsaratoga.com,Nemer Chrysler Jeep Dodge Ram of Saratoga
39182,dialjeepstage.com,Dial Chrysler Dodge Jeep RAM
39190,www.jimbagantoyota.com,Jim Bagan Toyota
39193,www.dchtustinacura.com,DCH Tustin Acura
39194,www.skalnekford.com,Skalnek Ford Inc
39222,dialnissanstage.com,Dial Nissan of Chicago
39231,www.westchestertoyota.com,Westchester Toyota
39244,www.nemerford.net,Nemer Ford
39247,specials.fowlertoyota.com,Fowler Toyota of Norman
39275,mymccoyford.com,McCoy Ford
39305,www.winnvwwoodlandhills.com,Winn Volkswagen of Woodland Hills
39333,www.hondaofjoliet.com,Honda Superstore of Joliet
39337,www.largohonda.com,Largo Honda
39386,specials.sparkstoyota.com,Sparks Toyota
39396,yarkmazdaspecials.com,Yark Mazda
39402,landersmclartychevroletstage.com,Landers McLarty Chevrolet
39424,www.jeepofchicago.com,Chrysler Dodge Jeep RAM of Chicago
39434,www.courtesycdj.com,Courtesy Chrysler Dodge Jeep Ram of Ruston
39485,www.dixiebgspecials.com,Dixie Buick GMC
39500,www.bluespringsford.com,Blue Springs Ford
39506,cioccasubaruspecials.com,Ciocca Subaru
39512,jeffwyleracuraoffairfieldspecials.com,Jeff Wyler Acura of Fairfield
39521,robertbrogdenspecials.com,Robert Brogden's Olathe Buick GMC
39529,www.princetonhonda.com,Honda of Princeton
39533,www.campbellvw.com,Campbell Volkswagen of Edmonds
39547,www.cookchryslerdodgeram.com,Cook Chrysler Dodge RAM
39576,porschemainlinespecials.com,Porsche Main Line
39588,www.kiacountryofcharleston.com,Kia Country of Charleston
39593,www.boardmansubaru.com,Boardman Subaru
39626,www.hyannishonda.com,Hyannis Honda
39688,www.huntingtonjeepchryslerdodgeram.com,Huntington Jeep Chrysler Dodge Ram
39739,www.nelsonnissan.com,Nelson Nissan Broken Arrow
39741,www.castlesubaru.com,Castle Subaru of Portage
39744,www.noyesvolkswagen.com,Noyes Volkswagen
39764,bmwoffreeportspecias.com,BMW of Freeport
39815,mychillicotheford.com,Chillicothe Ford
39836,mymachaikfordjackson.com,Mac Haik Ford Jackson
39844,www.romeochevroletspecials.com,Romeo Chevrolet
39896,www.futurefordofsacramento.com,Future Ford of Sacramento
39914,www.anchoragechryslercenter.com,Anchorage Chrysler Center
39918,www.bigmchevroletoffers.com,Big M Chevrolet
39931,samboswellbuickgmcmtdorafdspecials.com,Sam Boswell Buick GMC Mt Dora
39949,MarkleyGMSpecials.com,Markley Buick GMC
39955,brydenmotorsstage.net,Bryden Jeep Ram Dodge Chrysler
39995,rivardbuickgmcspecials.com,Rivard Buick GMC
40016,www.mullerhondaofgurnee.com,Muller Honda of Gurnee
40028,www.adamsjeepofmaryland.com,Adams Jeep of Maryland
40050,www.cochranchryslerdodgejeepram.com,#1 Cochran Chrysler Dodge Jeep Ram Allegheny Valley
40068,www.trustpalmdalehonda.com,Trust Palmdale Honda
40074,mysvford.com,Salinas Valley Ford
40087,www.toyotagallatin.com,Toyota of Gallatin
40094,normreeveshondanorthrichlandhillsspecials.com,Norm Reeves Honda Superstore North Richland Hills
40101,specials.jonesfordbuckeye.com,Jones Ford Buckeye
40123,www.liahondaofkingston.com,Lia Honda Kingston
40144,www.sayernissan.com,Sayer Nissan
40145,www.bmwofidahofalls.com,BMW of Idaho Falls
40171,westphalchevyspecials.com,Ron Westphal Chevrolet
40188,www.performancekiapa.com,Performance Kia
40211,www.ronsayerschryslerjeepdodge.com,Sayer Chrysler Dodge Jeep RAM
40231,www.bobkingkia.com,Bob King Kia
40262,www.dahlhondarhinelander.com,Dahl Honda Rhinelander
40263,myjohnsonsewell.com,Johnson Sewell Ford
40280,www.bmwpb.com,Sewell BMW of the Permian Basin
40325,www.russmilneford.com,Russ Milne Ford
40379,myryanford.com,Ryan Ford
40390,www.kiaofpuyallup.com,Kia of Puyallup
40410,www.salinashondanc.com,Salinas Honda Gastonia
40514,www.rosennissanoffers.com,Rosen Nissan Milwaukee k
40516,autoworldkiaspecials.net,Autoworld Kia
40518,myfermanfordclearwater.com,Ferman Ford
40521,crestview-cadillacspecials.com,Crestview Cadillac
40526,mycecilhondo.com,Cecil Atkission Ford
40548,www.scottclarkstoyota.com,Scott Clark Toyota
40569,mysponslerdonleyfordashland.com,Sponsler Donley Ford of Ashland
40599,www.thompsonshonda.com,Thompsons Honda
40620,clicklibertyspecials.com,Liberty Buick GMC
40621,mymcmullenford.com,McMullen Ford
40622,www.mcgrathnissan.com,McGrath Nissan of Elgin
40640,moxiesubaruoffroadstage.com,Subaru of Wichita - Off-Road
40663,www.capitoltoyota.com,Capitol Toyota
40673,jenkinshondaofleesburgspecials.com,Jenkins Honda of Leesburg
40675,mydontesterford.com,Don Tester Ford
40706,www.shultsnissan.com,Shults Nissan
40841,specials.lupientkia.com,Lupient Kia
40857,www.puentehillsmitsubishi.com,Puente Hills Mitsubishi
40861,mygulloford.com,Gullo Ford of Conroe
40922,mycorryford.com,Humes Ford of Corry
40937,gervais-ford.com,Gervais Ford Ayer
40993,frankletaacuraspecials.com,Frank Leta Acura
41006,www.nissanofmansfield.com,Nissan of Mansfield
41023,CueterSpecials.com,Champion Cueter Chrysler Jeep Dodge Ram
41104,www.subaruofgwinnett.com,Subaru of Gwinnett
41106,waltersmercedesbenzofriversidespecials.com,Mercedes-Benz of Riverside
41110,www.kleinhonda.com,Klein Honda in Everett
41132,www.pearsonnissanofocala.com,Pearson Nissan of Ocala
41152,www.maplewoodtoyota.com,Maplewood Toyota
41153,mcdonoughtoyota.com,McDonough Toyota
41192,noursestage.com,Nourse Chillicothe Auto Mall
41194,www.steettoyotastage.com,Steet Toyota of Yorkville
41195,www.steetpontechevystage.com,Steet Ponte Chevrolet
